      606	2015-01-20 18:50:03	1	0	0	0
      606	2015-01-20 18:50:15	1	0	0	0
      612	2015-01-20 18:51:36	1	0	0	0
      256	2015-01-20 18:53:01	1	0	0	0
      565	2015-01-20 18:54:40	1	0	0	0
      426	2015-01-20 18:55:45	1	0	0	0
      410	2015-01-20 18:56:38	1	0	0	0
      521	2015-01-20 18:57:44	1	0	0	0
      456	2015-01-20 18:58:41	1	0	0	0
      335	2015-01-20 18:59:51	1	0	0	0
      168	2015-01-20 19:01:56	1	0	0	0
      370	2015-01-20 19:02:53	1	0	0	0
      528	2015-01-20 19:04:06	1	0	0	0
      528	2015-01-20 19:04:25	1	0	0	0
      218	2015-01-20 19:05:24	1	0	0	0
      446	2015-01-20 19:06:23	1	0	0	0
      305	2015-01-20 19:07:24	1	0	0	0
      393	2015-01-20 19:08:25	1	0	0	0
      344	2015-01-20 19:09:26	1	0	0	0
      330	2015-01-20 19:10:28	1	0	0	0
      329	2015-01-20 19:11:24	1	0	0	0
      464	2015-01-20 19:12:27	1	0	0	0
      471	2015-01-20 19:13:20	1	0	0	0
      207	2015-01-20 19:14:13	1	0	0	0
      320	2015-01-20 19:15:10	1	0	0	0
      227	2015-01-20 19:16:02	1	0	0	0
      395	2015-01-20 19:16:11	1	0	0	0
      208	2015-01-20 19:17:11	1	0	0	0
      497	2015-01-20 19:18:31	1	0	0	0
      580	2015-01-20 19:19:33	1	0	0	0
      133	2015-01-20 19:20:23	1	0	0	0
      556	2015-01-20 19:21:24	1	0	0	0
      213	2015-01-20 19:22:34	1	0	0	0
      333	2015-01-20 19:23:41	1	0	0	0
      376	2015-01-20 19:24:48	1	0	0	0
      212	2015-01-20 19:25:59	1	0	0	0
      145	2015-01-20 19:26:47	1	0	0	0
      158	2015-01-20 19:27:43	1	0	0	0
      134	2015-01-20 19:28:44	1	0	0	0
      175	2015-01-20 19:29:52	1	0	0	0
      126	2015-01-20 19:30:51	1	0	0	0
      322	2015-01-20 19:31:44	1	0	0	0
      132	2015-01-20 19:32:38	1	0	0	0
      512	2015-01-20 19:34:08	1	0	0	0
      506	2015-01-20 19:35:19	1	0	0	0
      501	2015-01-20 19:36:22	1	0	0	0
      357	2015-01-20 19:38:11	1	0	0	0
      340	2015-01-20 19:39:18	1	0	0	0
      111	2015-01-20 19:40:07	1	0	0	0
      546	2015-01-20 19:41:03	1	0	0	0
      283	2015-01-20 19:42:32	1	0	0	0
   112085	2015-01-20 19:43:01	1	4	0	0
      100	2015-01-20 19:43:58	1	0	0	0
      240	2015-01-20 19:44:58	1	0	0	0
      532	2015-01-20 19:47:19	1	0	0	0
      602	2015-01-20 19:48:17	1	0	0	0
      317	2015-01-20 19:48:41	1	0	0	0
      621	2015-01-20 19:49:50	1	0	0	0
      640	2015-01-20 19:50:43	1	0	0	0
      258	2015-01-20 19:52:53	1	0	0	0
      643	2015-01-20 19:53:57	1	0	0	0
      317	2015-01-20 19:54:53	1	1	0	0
      244	2015-01-20 19:56:28	1	0	0	0
      308	2015-01-20 19:58:11	1	0	0	0
      249	2015-01-20 19:59:16	1	0	0	0
      122	2015-01-20 20:00:33	1	0	0	0
      342	2015-01-20 20:01:56	1	0	0	0
      225	2015-01-20 20:03:00	1	0	0	0
      181	2015-01-20 20:04:08	1	0	0	0
      170	2015-01-20 20:05:06	1	0	0	0
      501	2015-01-20 20:07:52	1	1	0	0
      317	2015-01-20 20:08:21	1	0	0	0
      590	2015-01-20 20:08:30	1	1	0	0
      644	2015-01-20 20:09:38	1	0	0	0
   104004	2015-01-20 20:09:47	1	5	0	0
   104004	2015-01-20 20:09:54	1	4	0	0
      370	2015-01-20 20:10:02	1	1	0	0
      158	2015-01-20 20:10:11	1	1	0	0
      158	2015-01-20 20:10:19	1	0	0	0
      376	2015-01-20 20:10:28	1	1	0	0
      212	2015-01-20 20:10:36	1	1	0	0
      134	2015-01-20 20:10:43	1	1	0	0
      410	2015-01-20 20:10:52	1	1	0	0
      126	2015-01-20 20:11:00	1	1	0	0
      426	2015-01-20 20:11:08	1	0	0	0
      631	2015-01-20 20:12:29	1	0	0	0
      528	2015-01-20 20:12:38	1	1	0	0
      602	2015-01-20 20:12:47	1	1	0	0
      565	2015-01-20 20:12:55	1	1	0	0
      416	2015-01-20 20:14:10	1	0	0	0
      418	2015-01-20 20:15:11	1	0	0	0
      130	2015-01-20 20:16:25	1	0	0	0
      231	2015-01-20 20:17:38	1	0	0	0
      477	2015-01-20 20:18:35	1	0	0	0
      387	2015-01-20 20:19:50	1	0	0	0
      387	2015-01-20 20:20:02	1	1	0	0
      288	2015-01-20 20:21:06	1	0	0	0
      288	2015-01-20 20:21:14	1	1	0	0
      186	2015-01-20 20:22:24	1	0	0	0
      186	2015-01-20 20:22:33	1	1	0	0
      343	2015-01-20 20:23:38	1	0	0	0
      343	2015-01-20 20:23:48	1	1	0	0
      213	2015-01-20 20:24:04	1	1	0	0
      333	2015-01-20 20:24:22	1	0	0	0
      453	2015-01-20 20:25:46	1	0	0	0
      453	2015-01-20 20:26:02	1	1	0	0
      331	2015-01-20 20:26:53	1	0	0	0
      331	2015-01-20 20:27:01	1	1	0	0
      450	2015-01-20 20:28:09	1	0	0	0
      375	2015-01-20 20:29:45	1	0	0	0
      512	2015-01-20 20:38:28	1	1	0	0
      240	2015-01-20 20:38:45	1	0	0	0
      240	2015-01-20 20:38:53	1	0	0	0
      560	2015-01-20 20:43:23	1	0	0	0
      560	2015-01-20 20:43:32	1	1	0	0
      597	2015-01-20 20:43:48	1	0	0	0
      597	2015-01-20 20:43:56	1	1	0	0
      600	2015-01-20 20:44:11	1	0	0	0
      600	2015-01-20 20:44:22	1	1	0	0
      264	2015-01-20 20:45:26	1	0	0	0
      264	2015-01-20 20:45:35	1	1	0	0
      192	2015-01-20 20:46:43	1	0	0	0
      125	2015-01-20 20:49:05	1	0	0	0
      292	2015-01-20 20:49:10	1	0	0	0
      145	2015-01-20 20:55:02	1	0	0	0
      153	2015-01-20 20:55:06	1	0	0	0
   140481	2015-01-20 21:03:57	1	0	0	0
   115086	2015-01-20 21:08:23	1	5	0	0
      612	2015-01-20 21:08:31	1	5	0	0
      682	2015-01-20 21:08:38	1	1	0	0
      168	2015-01-20 21:31:02	1	1	0	0
      446	2015-01-20 21:31:09	1	1	0	0
      258	2015-01-20 21:31:14	1	1	0	0
      335	2015-01-20 21:31:23	1	1	0	0
      456	2015-01-20 21:31:31	1	1	0	0
      218	2015-01-20 21:31:38	1	1	0	0
      132	2015-01-20 21:31:47	1	1	0	0
      344	2015-01-20 21:31:58	1	1	0	0
   113012	2015-01-20 21:32:05	1	5	0	0
      330	2015-01-20 21:32:13	1	1	0	0
      631	2015-01-20 21:32:20	1	0	0	0
      643	2015-01-20 21:32:43	1	1	0	0
      640	2015-01-20 21:33:05	1	1	0	0
      644	2015-01-20 21:33:21	1	1	0	0
      359	2015-01-20 21:33:29	1	1	0	0
      621	2015-01-20 21:34:09	1	1	0	0
      546	2015-01-20 21:34:55	1	1	0	0
      464	2015-01-20 21:35:39	1	1	0	0
      227	2015-01-20 21:35:47	1	1	0	0
      207	2015-01-20 21:35:55	1	1	0	0
      320	2015-01-20 21:36:02	1	1	0	0
      133	2015-01-20 21:36:10	1	1	0	0
      105	2015-01-20 21:36:21	1	1	0	0
      329	2015-01-20 21:38:36	1	1	0	0
      357	2015-01-20 21:39:01	1	1	0	0
      210	2015-01-20 21:39:10	1	0	0	0
      210	2015-01-20 21:39:18	1	1	0	0
      450	2015-01-20 21:39:24	1	1	0	0
      181	2015-01-20 21:39:32	1	1	0	0
      375	2015-01-20 21:39:39	1	1	0	0
      122	2015-01-20 21:39:46	1	1	0	0
      256	2015-01-20 21:39:57	1	1	0	0
      342	2015-01-20 21:40:05	1	1	0	0
      342	2015-01-20 21:40:10	1	1	0	0
      395	2015-01-20 21:41:32	1	1	0	0
      393	2015-01-20 21:41:41	1	0	0	0
      418	2015-01-20 21:41:48	1	1	0	0
      225	2015-01-20 21:41:57	1	1	0	0
      130	2015-01-20 21:43:46	1	0	0	0
      408	2015-01-20 21:43:56	1	1	0	0
      231	2015-01-20 21:44:09	1	1	0	0
   104004	2015-01-20 21:44:18	1	5	0	0
      239	2015-01-20 21:50:26	1	0	0	0
      239	2015-01-20 21:50:33	1	1	0	0
      247	2015-01-20 21:50:42	1	1	0	0
      411	2015-01-20 21:50:49	1	1	0	0
      104	2015-01-20 21:50:57	1	1	0	0
   115087	2015-01-20 21:51:08	1	5	0	0
      192	2015-01-20 21:51:16	1	1	0	0
      107	2015-01-20 21:51:23	1	1	0	0
      606	2015-01-20 21:51:38	1	1	0	0
      240	2015-01-20 21:51:46	1	1	0	0
      244	2015-01-20 21:52:30	1	1	0	0
   112085	2015-01-20 21:54:48	1	5	0	0
      347	2015-01-20 21:59:36	1	0	0	0
      283	2015-01-20 22:00:19	1	1	0	0
      100	2015-01-20 22:00:23	1	1	0	0
      425	2015-01-20 22:01:34	1	1	0	0
      208	2015-01-20 22:01:44	1	1	0	0
      208	2015-01-20 22:01:52	1	0	0	0
      425	2015-01-20 22:02:43	1	1	0	0
   199001	2015-01-20 22:42:02	1	0	0	0
      205	2015-01-21 07:42:02	1	0	0	0
      190	2015-01-21 08:05:57	1	0	0	0
   199001	2015-01-21 08:17:08	1	4	0	0
      202	2015-01-21 08:30:54	1	0	0	0
      139	2015-01-21 08:33:50	1	0	0	0
      351	2015-01-21 08:34:15	1	0	0	0
      507	2015-01-21 08:34:22	1	0	0	0
   109010	2015-01-21 08:34:38	1	4	0	0
      511	2015-01-21 08:36:46	1	0	0	0
      567	2015-01-21 08:41:45	1	0	0	0
      312	2015-01-21 08:41:52	1	0	0	0
      114	2015-01-21 08:42:00	1	0	0	0
      274	2015-01-21 08:43:40	1	0	0	0
      266	2015-01-21 08:44:39	1	0	0	0
   113012	2015-01-21 08:44:47	1	4	0	0
      120	2015-01-21 08:44:55	1	0	0	0
      238	2015-01-21 08:45:01	1	0	0	0
      397	2015-01-21 08:48:33	1	0	0	0
      257	2015-01-21 08:53:26	1	0	0	0
      395	2015-01-21 08:54:22	1	0	0	0
      372	2015-01-21 08:58:20	1	0	0	0
      450	2015-01-21 08:58:27	1	0	0	0
      450	2015-01-21 08:58:36	1	0	0	0
      196	2015-01-21 08:58:45	1	0	0	0
      167	2015-01-21 08:59:48	1	0	0	0
   111067	2015-01-21 08:59:57	1	4	0	0
      447	2015-01-21 09:00:09	1	0	0	0
      518	2015-01-21 09:00:19	1	0	0	0
      611	2015-01-21 09:01:15	1	0	0	0
      355	2015-01-21 09:01:40	1	0	0	0
      221	2015-01-21 09:01:47	1	0	0	0
   112049	2015-01-21 09:02:13	1	4	0	0
      154	2015-01-21 09:03:05	1	0	0	0
      154	2015-01-21 09:03:09	1	0	0	0
      259	2015-01-21 09:04:14	1	0	0	0
      403	2015-01-21 09:05:58	1	0	0	0
      240	2015-01-21 09:06:40	1	0	0	0
      430	2015-01-21 09:08:09	1	0	0	0
      315	2015-01-21 09:14:05	1	0	0	0
      263	2015-01-21 09:25:42	1	0	0	0
      190	2015-01-21 10:00:01	1	1	0	0
      522	2015-01-21 10:01:52	1	0	0	0
      522	2015-01-21 10:02:04	1	1	0	0
      611	2015-01-21 10:02:12	1	1	0	0
      196	2015-01-21 10:17:33	1	0	0	0
      196	2015-01-21 10:17:38	1	0	0	0
   199001	2015-01-21 10:19:18	1	5	0	0
   111067	2015-01-21 10:30:05	1	5	0	0
      507	2015-01-21 10:30:15	1	1	0	0
      263	2015-01-21 10:30:23	1	1	0	0
      450	2015-01-21 11:12:43	1	1	0	0
      114	2015-01-21 11:12:59	1	1	0	0
      355	2015-01-21 11:22:36	1	1	0	0
      221	2015-01-21 11:23:07	1	1	0	0
      503	2015-01-21 11:43:23	1	0	0	0
      489	2015-01-21 11:43:31	1	0	0	0
      527	2015-01-21 12:04:50	1	0	0	0
      502	2015-01-21 12:05:57	1	0	0	0
   109010	2015-01-21 12:15:06	1	5	0	0
      202	2015-01-21 12:15:18	1	1	0	0
   113012	2015-01-21 12:19:00	1	5	0	0
   113012	2015-01-21 12:19:30	1	4	0	0
      599	2015-01-21 12:19:55	1	0	0	0
      205	2015-01-21 12:21:56	1	1	0	0
      447	2015-01-21 12:22:06	1	1	0	0
      430	2015-01-21 12:22:13	1	1	0	0
      274	2015-01-21 12:22:17	1	1	0	0
      274	2015-01-21 12:22:25	1	1	0	0
      601	2015-01-21 12:35:33	1	0	0	0
      568	2015-01-21 12:38:18	1	0	0	0
      397	2015-01-21 12:44:30	1	1	0	0
      240	2015-01-21 12:54:06	1	1	0	0
      599	2015-01-21 14:03:59	1	1	0	0
      503	2015-01-21 14:04:07	1	1	0	0
      489	2015-01-21 14:04:15	1	1	0	0
   140481	2015-01-21 14:04:58	1	0	0	0
   140481	2015-01-21 14:05:06	1	0	0	0
      568	2015-01-21 14:05:14	1	1	0	0
      527	2015-01-21 14:05:25	1	1	0	0
      502	2015-01-21 14:05:32	1	1	0	0
   113012	2015-01-21 14:05:41	1	5	0	0
      395	2015-01-21 14:05:50	1	1	0	0
      668	2015-01-21 14:41:57	1	0	0	0
      575	2015-01-21 18:15:22	1	0	0	0
      425	2015-01-21 18:28:12	1	0	0	0
      647	2015-01-21 18:28:27	1	0	0	0
      425	2015-01-21 18:28:57	1	0	0	0
      242	2015-01-21 18:29:25	1	0	0	0
      265	2015-01-21 18:29:39	1	0	0	0
      669	2015-01-21 18:33:51	1	0	0	0
      184	2015-01-21 18:35:40	1	0	0	0
      659	2015-01-21 18:36:38	1	0	0	0
   104004	2015-01-21 18:37:05	1	4	0	0
      256	2015-01-21 18:38:04	1	0	0	0
      645	2015-01-21 18:38:12	1	0	0	0
      606	2015-01-21 18:38:20	1	0	0	0
      181	2015-01-21 18:38:26	1	0	0	0
      512	2015-01-21 18:38:38	1	0	0	0
      636	2015-01-21 18:38:45	1	0	0	0
      218	2015-01-21 18:38:59	1	0	0	0
   130966	2015-01-21 18:39:14	1	0	0	0
      620	2015-01-21 18:39:25	1	0	0	0
      654	2015-01-21 18:41:23	1	0	0	0
      670	2015-01-21 18:42:19	1	0	0	0
      225	2015-01-21 18:42:29	1	0	0	0
      695	2015-01-21 18:43:14	1	0	0	0
   199001	2015-01-21 18:43:22	1	4	0	0
      675	2015-01-21 18:44:17	1	0	0	0
      464	2015-01-21 18:44:24	1	0	0	0
      393	2015-01-21 18:44:33	1	0	0	0
      590	2015-01-21 18:44:43	1	0	0	0
      671	2015-01-21 18:44:51	1	0	0	0
      108	2015-01-21 18:45:05	1	0	0	0
      342	2015-01-21 18:45:13	1	0	0	0
      682	2015-01-21 18:45:21	1	0	0	0
      456	2015-01-21 18:45:38	1	0	0	0
      626	2015-01-21 18:45:48	1	0	0	0
      661	2015-01-21 18:46:48	1	0	0	0
      153	2015-01-21 18:47:46	1	0	0	0
      564	2015-01-21 18:48:46	1	0	0	0
      622	2015-01-21 18:48:59	1	0	0	0
      446	2015-01-21 18:49:18	1	0	0	0
   111067	2015-01-21 18:49:29	1	4	0	0
      612	2015-01-21 18:49:38	1	0	0	0
      408	2015-01-21 18:49:46	1	0	0	0
      305	2015-01-21 18:49:54	1	0	0	0
      474	2015-01-21 18:49:59	1	0	0	0
   113065	2015-01-21 18:51:25	1	4	0	0
      539	2015-01-21 18:51:33	1	0	0	0
      209	2015-01-21 18:51:42	1	0	0	0
      416	2015-01-21 18:51:51	1	0	0	0
      118	2015-01-21 18:52:44	1	0	0	0
   115088	2015-01-21 18:53:08	1	4	0	0
   112085	2015-01-21 18:53:23	1	4	0	0
      532	2015-01-21 18:53:32	1	0	0	0
      264	2015-01-21 18:53:42	1	0	0	0
      356	2015-01-21 18:54:29	1	0	0	0
      210	2015-01-21 18:54:39	1	0	0	0
      100	2015-01-21 18:55:16	1	0	0	0
      631	2015-01-21 18:55:23	1	0	0	0
      175	2015-01-21 18:55:32	1	0	0	0
      168	2015-01-21 18:55:47	1	0	0	0
      367	2015-01-21 18:55:55	1	0	0	0
      284	2015-01-21 18:56:39	1	0	0	0
      241	2015-01-21 18:58:10	1	0	0	0
      355	2015-01-21 18:58:25	1	0	0	0
      317	2015-01-21 18:58:33	1	0	0	0
      453	2015-01-21 18:58:52	1	0	0	0
      396	2015-01-21 18:59:44	1	0	0	0
      410	2015-01-21 18:59:52	1	0	0	0
      232	2015-01-21 19:00:46	1	0	0	0
      450	2015-01-21 19:00:54	1	0	0	0
      207	2015-01-21 19:01:02	1	0	0	0
      460	2015-01-21 19:01:10	1	0	0	0
      687	2015-01-21 19:02:04	1	0	0	0
      122	2015-01-21 19:02:14	1	0	0	0
      127	2015-01-21 19:02:23	1	0	0	0
      126	2015-01-21 19:02:32	1	0	0	0
      273	2015-01-21 19:02:35	1	0	0	0
      288	2015-01-21 19:02:37	1	0	0	0
      429	2015-01-21 19:02:39	1	0	0	0
      226	2015-01-21 19:03:42	1	0	0	0
      323	2015-01-21 19:03:51	1	0	0	0
      426	2015-01-21 19:04:06	1	0	0	0
      411	2015-01-21 19:04:31	1	0	0	0
      411	2015-01-21 19:04:34	1	0	0	0
      359	2015-01-21 19:04:50	1	0	0	0
      414	2015-01-21 19:06:09	1	0	0	0
      329	2015-01-21 19:06:20	1	0	0	0
      449	2015-01-21 19:07:37	1	0	0	0
      132	2015-01-21 19:07:45	1	0	0	0
      239	2015-01-21 19:07:52	1	0	0	0
      546	2015-01-21 19:07:58	1	0	0	0
      343	2015-01-21 19:08:13	1	0	0	0
      182	2015-01-21 19:08:31	1	0	0	0
      145	2015-01-21 19:08:43	1	0	0	0
      333	2015-01-21 19:08:55	1	0	0	0
      255	2015-01-21 19:09:03	1	0	0	0
      497	2015-01-21 19:09:11	1	0	0	0
      212	2015-01-21 19:09:19	1	0	0	0
      133	2015-01-21 19:09:27	1	0	0	0
      388	2015-01-21 19:10:32	1	0	0	0
      247	2015-01-21 19:10:42	1	0	0	0
      322	2015-01-21 19:10:50	1	0	0	0
      278	2015-01-21 19:11:43	1	0	0	0
      165	2015-01-21 19:11:54	1	0	0	0
      533	2015-01-21 19:12:02	1	0	0	0
      143	2015-01-21 19:12:53	1	0	0	0
      387	2015-01-21 19:13:00	1	0	0	0
      554	2015-01-21 19:14:47	1	0	0	0
      560	2015-01-21 19:14:56	1	0	0	0
      667	2015-01-21 19:15:03	1	0	0	0
      580	2015-01-21 19:15:11	1	0	0	0
      506	2015-01-21 19:15:19	1	0	0	0
      244	2015-01-21 19:15:26	1	0	0	0
      158	2015-01-21 19:15:34	1	0	0	0
      345	2015-01-21 19:17:01	1	0	0	0
      632	2015-01-21 19:18:18	1	0	0	0
      442	2015-01-21 19:18:27	1	0	0	0
   130967	2015-01-21 19:18:41	1	0	0	0
      141	2015-01-21 19:20:02	1	0	0	0
      412	2015-01-21 19:20:55	1	0	0	0
      418	2015-01-21 19:21:00	1	0	0	0
      542	2015-01-21 19:21:05	1	0	0	0
      451	2015-01-21 19:21:53	1	0	0	0
      376	2015-01-21 19:22:11	1	0	0	0
      696	2015-01-21 19:22:53	1	0	0	0
      130	2015-01-21 19:23:01	1	0	0	0
      312	2015-01-21 19:23:13	1	1	0	0
      312	2015-01-21 19:23:21	1	0	0	0
      119	2015-01-21 19:23:33	1	0	0	0
      280	2015-01-21 19:24:14	1	0	0	0
      213	2015-01-21 19:26:35	1	0	0	0
      528	2015-01-21 19:29:44	1	0	0	0
   112041	2015-01-21 19:31:45	1	4	0	0
      227	2015-01-21 19:32:55	1	0	0	0
      320	2015-01-21 19:33:03	1	0	0	0
      258	2015-01-21 19:34:34	1	0	0	0
      691	2015-01-21 19:38:45	1	0	0	0
      644	2015-01-21 19:38:51	1	0	0	0
      643	2015-01-21 19:38:56	1	0	0	0
      111	2015-01-21 19:42:20	1	0	0	0
      111	2015-01-21 19:42:33	1	1	0	0
      111	2015-01-21 19:42:40	1	0	0	0
      419	2015-01-21 19:49:12	1	0	0	0
      477	2015-01-21 19:52:08	1	0	0	0
      501	2015-01-21 19:55:57	1	0	0	0
      565	2015-01-21 19:56:35	1	0	0	0
      235	2015-01-21 19:57:52	1	0	0	0
      230	2015-01-21 19:58:39	1	0	0	0
      648	2015-01-21 19:59:37	1	0	0	0
      340	2015-01-21 20:00:28	1	0	0	0
      660	2015-01-21 20:06:44	1	0	0	0
      644	2015-01-21 20:10:42	1	1	0	0
   199001	2015-01-21 20:12:24	1	5	0	0
   199001	2015-01-21 20:12:32	1	4	0	0
      122	2015-01-21 20:12:45	1	0	0	0
      118	2015-01-21 20:12:57	1	1	0	0
      118	2015-01-21 20:13:08	1	0	0	0
      425	2015-01-21 20:13:17	1	1	0	0
      644	2015-01-21 20:13:24	1	0	0	0
